SIMULATION : Neuron membrane potential over time 0.1

The time incrementation between each measure is : 0.1 ms
Total simulation time : 500.2 ms

Time (ms) 	 V (mV) 
193.7		14.0949
193.8		14.1443
193.9		14.1934
194		14.2423
194.1		14.291
194.2		14.3394
194.3		14.3876
194.4		14.4355
194.5		14.4832
194.6		14.5307
194.7		14.5779
194.8		14.6249
194.9		14.6717
195		14.7182
195.1		14.7645
195.2		14.8106
195.3		14.8564
195.4		14.902
195.5		14.9474
195.6		14.9925
195.7		15.0375
195.8		15.0822
195.9		15.1266
196		15.1709
196.1		15.2149
196.2		15.2587
196.3		15.3023
196.4		15.3457
196.5		15.3889
196.6		15.4318
196.7		15.4746
196.8		15.5171
196.9		15.5594
197		15.6015
197.1		15.6434
197.2		15.6851
197.3		15.7265
197.4		15.7678
197.5		15.8089
197.6		15.8497
197.7		15.8904
197.8		15.9308
197.9		15.971
198		16.0111
198.1		16.0509
198.2		16.0906
198.3		16.13
198.4		16.1693
198.5		16.2083
198.6		16.2472
198.7		16.2859
198.8		16.3243
198.9		16.3626
199		16.4007
199.1		16.4386
199.2		16.4763
199.3		16.5139
199.4		16.5512
199.5		16.5883
199.6		16.6253
199.7		16.6621
199.8		16.6987
199.9		16.7351
200		16.7713
200.1		16.8074
200.2		16.8433
200.3		16.879
200.4		16.9145
200.5		16.9498
200.6		16.985
200.7		17.02
200.8		17.0548
200.9		17.0894
201		17.1239
201.1		17.1582
201.2		17.1923
201.3		17.2263
201.4		17.26
201.5		17.2937
201.6		17.3271
201.7		17.3604
201.8		17.3935
201.9		17.4265
202		17.4592
202.1		17.4919
202.2		17.5243
202.3		17.5566
202.4		17.5888
202.5		17.6207
202.6		17.6525
202.7		17.6842
202.8		17.7157
202.9		17.747
203		17.7782
203.1		17.8093
203.2		17.8401
203.3		17.8709
203.4		17.9014
203.5		17.9318
203.6		17.9621
203.7		17.9922
203.8		18.0222
203.9		18.052
204		18.0817
204.1		18.1112
204.2		18.1406
204.3		18.1698
204.4		18.1989
204.5		18.2278
204.6		18.2566
204.7		18.2852
204.8		18.3137
204.9		18.3421
205		18.3703
205.1		18.3984
205.2		18.4263
205.3		18.4541
205.4		18.4818
205.5		18.5093
205.6		18.5367
205.7		18.5639
205.8		18.5911
205.9		18.618
206		18.6449
206.1		18.6716
206.2		18.6982
206.3		18.7246
206.4		18.7509
206.5		18.7771
206.6		18.8031
206.7		18.8291
206.8		18.8549
206.9		18.8805
207		18.906
207.1		18.9315
207.2		18.9567
207.3		18.9819
207.4		19.0069
207.5		19.0318
207.6		19.0566
207.7		19.0813
207.8		19.1058
207.9		19.1302
208		19.1545
208.1		19.1787
208.2		19.2027
208.3		19.2266
208.4		19.2504
208.5		19.2741
208.6		19.2977
208.7		19.3211
208.8		19.3445
208.9		19.3677
209		19.3908
209.1		19.4138
209.2		19.4367
209.3		19.4594
209.4		19.4821
209.5		19.5046
209.6		19.527
209.7		19.5493
209.8		19.5715
209.9		19.5936
210		19.6156
210.1		19.6375
210.2		19.6592
210.3		19.6809
210.4		19.7024
210.5		19.7238
210.6		19.7452
210.7		19.7664
210.8		19.7875
210.9		19.8085
211		19.8294
211.1		19.8502
211.2		19.8709
211.3		19.8915
211.4		19.912
211.5		19.9324
211.6		19.9527
211.7		19.9729
211.8		19.993
211.9		0
212		0
212.1		0
212.2		0
212.3		0
212.4		0
212.5		0
212.6		0
212.7		0
212.8		0
212.9		0
213		0
213.1		0
213.2		0
213.3		0
213.4		0
213.5		0
213.6		0
213.7		0
213.8		0
213.9		0
214		0
214.1		0.1197
214.2		0.238804
214.3		0.357313
214.4		0.475232
214.5		0.592562
214.6		0.709307
214.7		0.82547
214.8		0.941053
214.9		1.05606
215		1.17049
215.1		1.28436
215.2		1.39765
215.3		1.51038
215.4		1.62255
215.5		1.73416
215.6		1.84521
215.7		1.95571
215.8		2.06565
215.9		2.17505
216		2.2839
216.1		2.39221
216.2		2.49998
216.3		2.60721
216.4		2.71391
216.5		2.82007
216.6		2.92571
216.7		3.03082
216.8		3.1354
216.9		3.23946
217		3.34301
217.1		3.44604
217.2		3.54855
217.3		3.65055
217.4		3.75204
217.5		3.85303
217.6		3.95351
217.7		4.0535
217.8		4.15298
217.9		4.25197
218		4.35046
218.1		4.44846
218.2		4.54598
218.3		4.64301
218.4		4.73955
218.5		4.83561
218.6		4.93119
218.7		5.0263
218.8		5.12093
218.9		5.21509
219		5.30878
219.1		5.402
219.2		5.49476
219.3		5.58706
219.4		5.67889
219.5		5.77027
219.6		5.86119
219.7		5.95166
219.8		6.04167
219.9		6.13124
220		6.22036
220.1		6.30904
220.2		6.39727
220.3		6.48507
220.4		6.57242
220.5		6.65934
220.6		6.74583
220.7		6.83189
220.8		6.91751
220.9		7.00271
221		7.08749
221.1		7.17184
221.2		7.25577
221.3		7.33928
221.4		7.42238
221.5		7.50506
221.6		7.58733
221.7		7.66918
221.8		7.75064
221.9		7.83168
222		7.91232
222.1		7.99256
222.2		8.07239
222.3		8.15183
222.4		8.23088
222.5		8.30953
222.6		8.38778
222.7		8.46565
222.8		8.54313
222.9		8.62022
223		8.69692
223.1		8.77325
223.2		8.84919
223.3		8.92476
223.4		8.99995
223.5		9.07476
223.6		9.1492
223.7		9.22327
223.8		9.29697
223.9		9.3703
224		9.44326
224.1		9.51587
224.2		9.58811
224.3		9.65999
224.4		9.73151
224.5		9.80267
224.6		9.87348
224.7		9.94394
224.8		10.014
224.9		10.0838
225		10.1532
225.1		10.2223
225.2		10.291
225.3		10.3594
225.4		10.4274
225.5		10.4951
225.6		10.5624
225.7		10.6295
225.8		10.6961
225.9		10.7625
226		10.8285
226.1		10.8942
226.2		10.9596
226.3		11.0246
226.4		11.0893
226.5		11.1537
226.6		11.2178
226.7		11.2815
226.8		11.345
226.9		11.4081
227		11.4709
227.1		11.5334
227.2		11.5956
227.3		11.6574
227.4		11.719
227.5		11.7802
227.6		11.8412
227.7		11.9018
227.8		11.9622
227.9		12.0222
228		12.082
228.1		12.1414
228.2		12.2005
228.3		12.2594
228.4		12.3179
228.5		12.3762
228.6		12.4342
228.7		12.4919
228.8		12.5493
228.9		12.6064
229		12.6632
229.1		12.7197
229.2		12.776
229.3		12.832
229.4		12.8877
229.5		12.9431
229.6		12.9983
229.7		13.0531
229.8		13.1077
229.9		13.1621
230		13.2161
230.1		13.2699
230.2		13.3234
230.3		13.3767
230.4		13.4296
230.5		13.4824
230.6		13.5348
230.7		13.587
230.8		13.6389
230.9		13.6906
231		13.742
231.1		13.7932
231.2		13.8441
231.3		13.8948
231.4		13.9452
231.5		13.9953
231.6		14.0452
231.7		14.0949
231.8		14.1443
231.9		14.1934
232		14.2423
232.1		14.291
232.2		14.3394
232.3		14.3876
232.4		14.4355
232.5		14.4832
232.6		14.5307
232.7		14.5779
232.8		14.6249
232.9		14.6717
233		14.7182
233.1		14.7645
233.2		14.8106
233.3		14.8564
233.4		14.902
233.5		14.9474
233.6		14.9925
233.7		15.0375
233.8		15.0822
233.9		15.1266
234		15.1709
234.1		15.2149
234.2		15.2587
234.3		15.3023
234.4		15.3457
234.5		15.3889
234.6		15.4318
234.7		15.4746
234.8		15.5171
234.9		15.5594
235		15.6015
235.1		15.6434
235.2		15.6851
235.3		15.7265
235.4		15.7678
235.5		15.8089
235.6		15.8497
235.7		15.8904
235.8		15.9308
235.9		15.971
236		16.0111
236.1		16.0509
236.2		16.0906
236.3		16.13
236.4		16.1693
236.5		16.2083
236.6		16.2472
236.7		16.2859
236.8		16.3243
236.9		16.3626
237		16.4007
237.1		16.4386
237.2		16.4763
237.3		16.5139
237.4		16.5512
237.5		16.5883
237.6		16.6253
237.7		16.6621
237.8		16.6987
237.9		16.7351
238		16.7713
238.1		16.8074
238.2		16.8433
238.3		16.879
238.4		16.9145
238.5		16.9498
238.6		16.985
238.7		17.02
238.8		17.0548
238.9		17.0894
239		17.1239
239.1		17.1582
239.2		17.1923
239.3		17.2263
239.4		17.26
239.5		17.2937
239.6		17.3271
239.7		17.3604
239.8		17.3935
239.9		17.4265
240		17.4592
240.1		17.4919
240.2		17.5243
240.3		17.5566
240.4		17.5888
240.5		17.6207
240.6		17.6525
240.7		17.6842
240.8		17.7157
240.9		17.747
241		17.7782
241.1		17.8093
241.2		17.8401
241.3		17.8709
241.4		17.9014
241.5		17.9318
241.6		17.9621
241.7		17.9922
241.8		18.0222
241.9		18.052
242		18.0817
242.1		18.1112
242.2		18.1406
242.3		18.1698
242.4		18.1989
242.5		18.2278
242.6		18.2566
242.7		18.2852
242.8		18.3137
242.9		18.3421
243		18.3703
243.1		18.3984
243.2		18.4263
243.3		18.4541
243.4		18.4818
243.5		18.5093
243.6		18.5367
243.7		18.5639
243.8		18.5911
243.9		18.618
244		18.6449
244.1		18.6716
244.2		18.6982
244.3		18.7246
244.4		18.7509
244.5		18.7771
244.6		18.8031
244.7		18.8291
244.8		18.8549
244.9		18.8805
245		18.906
245.1		18.9315
245.2		18.9567
245.3		18.9819
245.4		19.0069
245.5		19.0318
245.6		19.0566
245.7		19.0813
245.8		19.1058
245.9		19.1302
246		19.1545
246.1		19.1787
246.2		19.2027
246.3		19.2266
246.4		19.2504
246.5		19.2741
246.6		19.2977
246.7		19.3211
246.8		19.3445
246.9		19.3677
247		19.3908
247.1		19.4138
247.2		19.4367
247.3		19.4594
247.4		19.4821
247.5		19.5046
247.6		19.527
247.7		19.5493
247.8		19.5715
247.9		19.5936
248		19.6156
248.1		19.6375
248.2		19.6592
248.3		19.6809
248.4		19.7024
248.5		19.7238
248.6		19.7452
248.7		19.7664
248.8		19.7875
248.9		19.8085
249		19.8294
249.1		19.8502
249.2		19.8709
249.3		19.8915
249.4		19.912
249.5		19.9324
249.6		19.9527
249.7		19.9729
249.8		19.993
249.9		0
250		0
250.1		0
250.2		0
250.3		0
250.4		0
250.5		0
250.6		0
250.7		0
250.8		0
250.9		0
251		0
251.1		0
251.2		0
251.3		0
251.4		0
251.5		0
251.6		0
251.7		0
251.8		0
251.9		0
252		0
252.1		0.1197
252.2		0.238804
252.3		0.357313
252.4		0.475232
252.5		0.592562
252.6		0.709307
252.7		0.82547
252.8		0.941053
252.9		1.05606
253		1.17049
253.1		1.28436
253.2		1.39765
253.3		1.51038
253.4		1.62255
253.5		1.73416
253.6		1.84521
253.7		1.95571
253.8		2.06565
253.9		2.17505
254		2.2839
254.1		2.39221
254.2		2.49998
254.3		2.60721
254.4		2.71391
254.5		2.82007
254.6		2.92571
254.7		3.03082
254.8		3.1354
254.9		3.23946
255		3.34301
255.1		3.44604
255.2		3.54855
255.3		3.65055
255.4		3.75204
255.5		3.85303
255.6		3.95351
255.7		4.0535
255.8		4.15298
255.9		4.25197
256		4.35046
256.1		4.44846
256.2		4.54598
256.3		4.64301
256.4		4.73955
256.5		4.83561
256.6		4.93119
256.7		5.0263
256.8		5.12093
256.9		5.21509
257		5.30878
257.1		5.402
257.2		5.49476
257.3		5.58706
257.4		5.67889
257.5		5.77027
257.6		5.86119
257.7		5.95166
257.8		6.04167
257.9		6.13124
258		6.22036
258.1		6.30904
258.2		6.39727
258.3		6.48507
258.4		6.57242
258.5		6.65934
258.6		6.74583
258.7		6.83189
258.8		6.91751
258.9		7.00271
259		7.08749
259.1		7.17184
259.2		7.25577
259.3		7.33928
259.4		7.42238
259.5		7.50506
259.6		7.58733
259.7		7.66918
259.8		7.75064
259.9		7.83168
260		7.91232
260.1		7.99256
260.2		8.07239
260.3		8.15183
260.4		8.23088
260.5		8.30953
260.6		8.38778
260.7		8.46565
260.8		8.54313
260.9		8.62022
261		8.69692
261.1		8.77325
261.2		8.84919
261.3		8.92476
261.4		8.99995
261.5		9.07476
261.6		9.1492
261.7		9.22327
261.8		9.29697
261.9		9.3703
262		9.44326
262.1		9.51587
262.2		9.58811
262.3		9.65999
262.4		9.73151
262.5		9.80267
262.6		9.87348
262.7		9.94394
262.8		10.014
262.9		10.0838
263		10.1532
263.1		10.2223
263.2		10.291
263.3		10.3594
263.4		10.4274
263.5		10.4951
263.6		10.5624
263.7		10.6295
263.8		10.6961
263.9		10.7625
264		10.8285
264.1		10.8942
264.2		10.9596
264.3		11.0246
264.4		11.0893
264.5		11.1537
264.6		11.2178
264.7		11.2815
264.8		11.345
264.9		11.4081
265		11.4709
265.1		11.5334
265.2		11.5956
265.3		11.6574
265.4		11.719
265.5		11.7802
265.6		11.8412
265.7		11.9018
265.8		11.9622
265.9		12.0222
266		12.082
266.1		12.1414
266.2		12.2005
266.3		12.2594
266.4		12.3179
266.5		12.3762
266.6		12.4342
266.7		12.4919
266.8		12.5493
266.9		12.6064
267		12.6632
267.1		12.7197
267.2		12.776
267.3		12.832
267.4		12.8877
267.5		12.9431
267.6		12.9983
267.7		13.0531
267.8		13.1077
267.9		13.1621
268		13.2161
268.1		13.2699
268.2		13.3234
268.3		13.3767
268.4		13.4296
268.5		13.4824
268.6		13.5348
268.7		13.587
268.8		13.6389
268.9		13.6906
269		13.742
269.1		13.7932
269.2		13.8441
269.3		13.8948
269.4		13.9452
269.5		13.9953
269.6		14.0452
269.7		14.0949
269.8		14.1443
269.9		14.1934
270		14.2423
270.1		14.291
270.2		14.3394
270.3		14.3876
270.4		14.4355
270.5		14.4832
270.6		14.5307
270.7		14.5779
270.8		14.6249
270.9		14.6717
271		14.7182
271.1		14.7645
271.2		14.8106
271.3		14.8564
271.4		14.902
271.5		14.9474
271.6		14.9925
271.7		15.0375
271.8		15.0822
271.9		15.1266
272		15.1709
272.1		15.2149
272.2		15.2587
272.3		15.3023
272.4		15.3457
272.5		15.3889
272.6		15.4318
272.7		15.4746
272.8		15.5171
272.9		15.5594
273		15.6015
273.1		15.6434
273.2		15.6851
273.3		15.7265
273.4		15.7678
273.5		15.8089
273.6		15.8497
273.7		15.8904
273.8		15.9308
273.9		15.971
274		16.0111
274.1		16.0509
274.2		16.0906
274.3		16.13
274.4		16.1693
274.5		16.2083
274.6		16.2472
274.7		16.2859
274.8		16.3243
274.9		16.3626
275		16.4007
275.1		16.4386
275.2		16.4763
275.3		16.5139
275.4		16.5512
275.5		16.5883
275.6		16.6253
275.7		16.6621
275.8		16.6987
275.9		16.7351
276		16.7713
276.1		16.8074
276.2		16.8433
276.3		16.879
276.4		16.9145
276.5		16.9498
276.6		16.985
276.7		17.02
276.8		17.0548
276.9		17.0894
277		17.1239
277.1		17.1582
277.2		17.1923
277.3		17.2263
277.4		17.26
277.5		17.2937
277.6		17.3271
277.7		17.3604
277.8		17.3935
277.9		17.4265
278		17.4592
278.1		17.4919
278.2		17.5243
278.3		17.5566
278.4		17.5888
278.5		17.6207
278.6		17.6525
278.7		17.6842
278.8		17.7157
278.9		17.747
279		17.7782
279.1		17.8093
279.2		17.8401
279.3		17.8709
279.4		17.9014
279.5		17.9318
279.6		17.9621
279.7		17.9922
279.8		18.0222
279.9		18.052
280		18.0817
280.1		18.1112
280.2		18.1406
280.3		18.1698
280.4		18.1989
280.5		18.2278
280.6		18.2566
280.7		18.2852
280.8		18.3137
280.9		18.3421
281		18.3703
281.1		18.3984
281.2		18.4263
281.3		18.4541
281.4		18.4818
281.5		18.5093
281.6		18.5367
281.7		18.5639
281.8		18.5911
281.9		18.618
282		18.6449
282.1		18.6716
282.2		18.6982
282.3		18.7246
282.4		18.7509
282.5		18.7771
282.6		18.8031
282.7		18.8291
282.8		18.8549
282.9		18.8805
283		18.906
283.1		18.9315
283.2		18.9567
283.3		18.9819
283.4		19.0069
283.5		19.0318
283.6		19.0566
283.7		19.0813
283.8		19.1058
283.9		19.1302
284		19.1545
284.1		19.1787
284.2		19.2027
284.3		19.2266
284.4		19.2504
284.5		19.2741
284.6		19.2977
284.7		19.3211
284.8		19.3445
284.9		19.3677
285		19.3908
285.1		19.4138
285.2		19.4367
285.3		19.4594
285.4		19.4821
285.5		19.5046
285.6		19.527
285.7		19.5493
285.8		19.5715
285.9		19.5936
286		19.6156
286.1		19.6375
286.2		19.6592
286.3		19.6809
286.4		19.7024
286.5		19.7238
286.6		19.7452
286.7		19.7664
286.8		19.7875
286.9		19.8085
287		19.8294
287.1		19.8502
287.2		19.8709
287.3		19.8915
287.4		19.912
287.5		19.9324
287.6		19.9527
287.7		19.9729
287.8		19.993
287.9		0
288		0
288.1		0
288.2		0
288.3		0
288.4		0
288.5		0
288.6		0
288.7		0
288.8		0
288.9		0
289		0
289.1		0
289.2		0
289.3		0
289.4		0
289.5		0
289.6		0
289.7		0
289.8		0
289.9		0
290		0
290.1		0.1197
290.2		0.238804
290.3		0.357313
290.4		0.475232
290.5		0.592562
290.6		0.709307
290.7		0.82547
290.8		0.941053
290.9		1.05606
291		1.17049
291.1		1.28436
291.2		1.39765
291.3		1.51038
291.4		1.62255
291.5		1.73416
291.6		1.84521
291.7		1.95571
291.8		2.06565
291.9		2.17505
292		2.2839
292.1		2.39221
292.2		2.49998
292.3		2.60721
292.4		2.71391
292.5		2.82007
292.6		2.92571
292.7		3.03082
292.8		3.1354
292.9		3.23946
293		3.34301
293.1		3.44604
293.2		3.54855
293.3		3.65055
293.4		3.75204
293.5		3.85303
293.6		3.95351
293.7		4.0535
293.8		4.15298
293.9		4.25197
294		4.35046
294.1		4.44846
294.2		4.54598
294.3		4.64301
294.4		4.73955
294.5		4.83561
294.6		4.93119
294.7		5.0263
294.8		5.12093
294.9		5.21509
295		5.30878
295.1		5.402
295.2		5.49476
295.3		5.58706
295.4		5.67889
295.5		5.77027
295.6		5.86119
295.7		5.95166
295.8		6.04167
295.9		6.13124
296		6.22036
296.1		6.30904
296.2		6.39727
296.3		6.48507
296.4		6.57242
296.5		6.65934
296.6		6.74583
296.7		6.83189
296.8		6.91751
296.9		7.00271
297		7.08749
297.1		7.17184
297.2		7.25577
297.3		7.33928
297.4		7.42238
297.5		7.50506
297.6		7.58733
297.7		7.66918
297.8		7.75064
297.9		7.83168
298		7.91232
298.1		7.99256
298.2		8.07239
298.3		8.15183
298.4		8.23088
298.5		8.30953
298.6		8.38778
298.7		8.46565
298.8		8.54313
298.9		8.62022
299		8.69692
299.1		8.77325
299.2		8.84919
299.3		8.92476
299.4		8.99995
299.5		9.07476
299.6		9.1492
299.7		9.22327
299.8		9.29697
299.9		9.3703
300		9.44326
300.1		9.51587
300.2		9.58811
300.3		9.65999
300.4		9.73151
300.5		9.80267
300.6		9.87348
300.7		9.94394
300.8		10.014
300.9		10.0838
301		10.1532
301.1		10.2223
301.2		10.291
301.3		10.3594
301.4		10.4274
301.5		10.4951
301.6		10.5624
301.7		10.6295
301.8		10.6961
301.9		10.7625
302		10.8285
302.1		10.8942
302.2		10.9596
302.3		11.0246
302.4		11.0893
302.5		11.1537
302.6		11.2178
302.7		11.2815
302.8		11.345
302.9		11.4081
303		11.4709
303.1		11.5334
303.2		11.5956
303.3		11.6574
303.4		11.719
303.5		11.7802
303.6		11.8412
303.7		11.9018
303.8		11.9622
303.9		12.0222
304		12.082
304.1		12.1414
304.2		12.2005
304.3		12.2594
304.4		12.3179
304.5		12.3762
304.6		12.4342
304.7		12.4919
304.8		12.5493
304.9		12.6064
305		12.6632
305.1		12.7197
305.2		12.776
305.3		12.832
305.4		12.8877
305.5		12.9431
305.6		12.9983
305.7		13.0531
305.8		13.1077
305.9		13.1621
306		13.2161
306.1		13.2699
306.2		13.3234
306.3		13.3767
306.4		13.4296
306.5		13.4824
306.6		13.5348
306.7		13.587
306.8		13.6389
306.9		13.6906
307		13.742
307.1		13.7932
307.2		13.8441
307.3		13.8948
307.4		13.9452
307.5		13.9953
307.6		14.0452
307.7		14.0949
307.8		14.1443
307.9		14.1934
308		14.2423
308.1		14.291
308.2		14.3394
308.3		14.3876
308.4		14.4355
308.5		14.4832
308.6		14.5307
308.7		14.5779
308.8		14.6249
308.9		14.6717
309		14.7182
309.1		14.7645
309.2		14.8106
309.3		14.8564
309.4		14.902
309.5		14.9474
309.6		14.9925
309.7		15.0375
309.8		15.0822
309.9		15.1266
310		15.1709
310.1		15.2149
310.2		15.2587
310.3		15.3023
310.4		15.3457
310.5		15.3889
310.6		15.4318
310.7		15.4746
310.8		15.5171
310.9		15.5594
311		15.6015
311.1		15.6434
311.2		15.6851
311.3		15.7265
311.4		15.7678
311.5		15.8089
311.6		15.8497
311.7		15.8904
311.8		15.9308
311.9		15.971
312		16.0111
312.1		16.0509
312.2		16.0906
312.3		16.13
312.4		16.1693
312.5		16.2083
312.6		16.2472
312.7		16.2859
312.8		16.3243
312.9		16.3626
313		16.4007
313.1		16.4386
313.2		16.4763
313.3		16.5139
313.4		16.5512
313.5		16.5883
313.6		16.6253
313.7		16.6621
313.8		16.6987
313.9		16.7351
314		16.7713
314.1		16.8074
314.2		16.8433
314.3		16.879
314.4		16.9145
314.5		16.9498
314.6		16.985
314.7		17.02
314.8		17.0548
314.9		17.0894
315		17.1239
315.1		17.1582
315.2		17.1923
315.3		17.2263
315.4		17.26
315.5		17.2937
315.6		17.3271
315.7		17.3604
315.8		17.3935
315.9		17.4265
316		17.4592
316.1		17.4919
316.2		17.5243
316.3		17.5566
316.4		17.5888
316.5		17.6207
316.6		17.6525
316.7		17.6842
316.8		17.7157
316.9		17.747
317		17.7782
317.1		17.8093
317.2		17.8401
317.3		17.8709
317.4		17.9014
317.5		17.9318
317.6		17.9621
317.7		17.9922
317.8		18.0222
317.9		18.052
318		18.0817
318.1		18.1112
318.2		18.1406
318.3		18.1698
318.4		18.1989
318.5		18.2278
318.6		18.2566
318.7		18.2852
318.8		18.3137
318.9		18.3421
319		18.3703
319.1		18.3984
319.2		18.4263
319.3		18.4541
319.4		18.4818
319.5		18.5093
319.6		18.5367
319.7		18.5639
319.8		18.5911
319.9		18.618
320		18.6449
320.1		18.6716
320.2		18.6982
320.3		18.7246
320.4		18.7509
320.5		18.7771
320.6		18.8031
320.7		18.8291
320.8		18.8549
320.9		18.8805
321		18.906
321.1		18.9315
321.2		18.9567
321.3		18.9819
321.4		19.0069
321.5		19.0318
321.6		19.0566
321.7		19.0813
321.8		19.1058
321.9		19.1302
322		19.1545
322.1		19.1787
322.2		19.2027
322.3		19.2266
322.4		19.2504
322.5		19.2741
322.6		19.2977
322.7		19.3211
322.8		19.3445
322.9		19.3677
323		19.3908
323.1		19.4138
323.2		19.4367
323.3		19.4594
323.4		19.4821
323.5		19.5046
323.6		19.527
323.7		19.5493
323.8		19.5715
323.9		19.5936
324		19.6156
324.1		19.6375
324.2		19.6592
324.3		19.6809
324.4		19.7024
324.5		19.7238
324.6		19.7452
324.7		19.7664
324.8		19.7875
324.9		19.8085
325		19.8294
325.1		19.8502
325.2		19.8709
325.3		19.8915
325.4		19.912
325.5		19.9324
325.6		19.9527
325.7		19.9729
325.8		19.993
325.9		0
326		0
326.1		0
326.2		0
326.3		0
326.4		0
326.5		0
326.6		0
326.7		0
326.8		0
326.9		0
327		0
327.1		0
327.2		0
327.3		0
327.4		0
327.5		0
327.6		0
327.7		0
327.8		0
327.9		0
328		0
328.1		0.1197
328.2		0.238804
328.3		0.357313
328.4		0.475232
328.5		0.592562
328.6		0.709307
328.7		0.82547
328.8		0.941053
328.9		1.05606
329		1.17049
329.1		1.28436
329.2		1.39765
329.3		1.51038
329.4		1.62255
329.5		1.73416
329.6		1.84521
329.7		1.95571
329.8		2.06565
329.9		2.17505
330		2.2839
330.1		2.39221
330.2		2.49998
330.3		2.60721
330.4		2.71391
330.5		2.82007
330.6		2.92571
330.7		3.03082
330.8		3.1354
330.9		3.23946
331		3.34301
331.1		3.44604
331.2		3.54855
331.3		3.65055
331.4		3.75204
331.5		3.85303
331.6		3.95351
331.7		4.0535
331.8		4.15298
331.9		4.25197
332		4.35046
332.1		4.44846
332.2		4.54598
332.3		4.64301
332.4		4.73955
332.5		4.83561
332.6		4.93119
332.7		5.0263
332.8		5.12093
332.9		5.21509
333		5.30878
333.1		5.402
333.2		5.49476
333.3		5.58706
333.4		5.67889
333.5		5.77027
333.6		5.86119
333.7		5.95166
333.8		6.04167
333.9		6.13124
334		6.22036
334.1		6.30904
334.2		6.39727
334.3		6.48507
334.4		6.57242
334.5		6.65934
334.6		6.74583
334.7		6.83189
334.8		6.91751
334.9		7.00271
335		7.08749
335.1		7.17184
335.2		7.25577
335.3		7.33928
335.4		7.42238
335.5		7.50506
335.6		7.58733
335.7		7.66918
335.8		7.75064
335.9		7.83168
336		7.91232
336.1		7.99256
336.2		8.07239
336.3		8.15183
336.4		8.23088
336.5		8.30953
336.6		8.38778
336.7		8.46565
336.8		8.54313
336.9		8.62022
337		8.69692
337.1		8.77325
337.2		8.84919
337.3		8.92476
337.4		8.99995
337.5		9.07476
337.6		9.1492
337.7		9.22327
337.8		9.29697
337.9		9.3703
338		9.44326
338.1		9.51587
338.2		9.58811
338.3		9.65999
338.4		9.73151
338.5		9.80267
338.6		9.87348
338.7		9.94394
338.8		10.014
338.9		10.0838
339		10.1532
339.1		10.2223
339.2		10.291
339.3		10.3594
339.4		10.4274
339.5		10.4951
339.6		10.5624
339.7		10.6295
339.8		10.6961
339.9		10.7625
340		10.8285
340.1		10.8942
340.2		10.9596
340.3		11.0246
340.4		11.0893
340.5		11.1537
340.6		11.2178
340.7		11.2815
340.8		11.345
340.9		11.4081
341		11.4709
341.1		11.5334
341.2		11.5956
341.3		11.6574
341.4		11.719
341.5		11.7802
341.6		11.8412
341.7		11.9018
341.8		11.9622
341.9		12.0222
342		12.082
342.1		12.1414
342.2		12.2005
342.3		12.2594
342.4		12.3179
342.5		12.3762
342.6		12.4342
342.7		12.4919
342.8		12.5493
342.9		12.6064
343		12.6632
343.1		12.7197
343.2		12.776
343.3		12.832
343.4		12.8877
343.5		12.9431
343.6		12.9983
343.7		13.0531
343.8		13.1077
343.9		13.1621
344		13.2161
344.1		13.2699
344.2		13.3234
344.3		13.3767
344.4		13.4296
344.5		13.4824
344.6		13.5348
344.7		13.587
344.8		13.6389
344.9		13.6906
345		13.742
345.1		13.7932
345.2		13.8441
345.3		13.8948
345.4		13.9452
345.5		13.9953
345.6		14.0452
345.7		14.0949
345.8		14.1443
345.9		14.1934
346		14.2423
346.1		14.291
346.2		14.3394
346.3		14.3876
346.4		14.4355
346.5		14.4832
346.6		14.5307
346.7		14.5779
346.8		14.6249
346.9		14.6717
347		14.7182
347.1		14.7645
347.2		14.8106
347.3		14.8564
347.4		14.902
347.5		14.9474
347.6		14.9925
347.7		15.0375
347.8		15.0822
347.9		15.1266
348		15.1709
348.1		15.2149
348.2		15.2587
348.3		15.3023
348.4		15.3457
348.5		15.3889
348.6		15.4318
348.7		15.4746
348.8		15.5171
348.9		15.5594
349		15.6015
349.1		15.6434
349.2		15.6851
349.3		15.7265
349.4		15.7678
349.5		15.8089
349.6		15.8497
349.7		15.8904
349.8		15.9308
349.9		15.971
350		16.0111
350.1		16.0509
350.2		16.0906
350.3		16.13
350.4		16.1693
350.5		16.2083
350.6		16.2472
350.7		16.2859
350.8		16.3243
350.9		16.3626
351		16.4007
351.1		16.4386
351.2		16.4763
351.3		16.5139
351.4		16.5512
351.5		16.5883
351.6		16.6253
351.7		16.6621
351.8		16.6987
351.9		16.7351
352		16.7713
352.1		16.8074
352.2		16.8433
352.3		16.879
352.4		16.9145
352.5		16.9498
352.6		16.985
352.7		17.02
352.8		17.0548
352.9		17.0894
353		17.1239
353.1		17.1582
353.2		17.1923
353.3		17.2263
353.4		17.26
353.5		17.2937
353.6		17.3271
353.7		17.3604
353.8		17.3935
353.9		17.4265
354		17.4592
354.1		17.4919
354.2		17.5243
354.3		17.5566
354.4		17.5888
354.5		17.6207
354.6		17.6525
354.7		17.6842
354.8		17.7157
354.9		17.747
355		17.7782
355.1		17.8093
355.2		17.8401
355.3		17.8709
355.4		17.9014
355.5		17.9318
355.6		17.9621
355.7		17.9922
355.8		18.0222
355.9		18.052
356		18.0817
356.1		18.1112
